date,advertiser_id,product_id,impressions,clicks,CTR
2024-05-01,OCM9UM89HXY7B2LQNSND,p5y03g,1.0,0.0,0.0
2024-05-01,OCM9UM89HXY7B2LQNSND,n7rhqp,2.0,0.0,0.0
2024-05-01,OCM9UM89HXY7B2LQNSND,rmfew5,1.0,0.0,0.0
2024-05-01,OCM9UM89HXY7B2LQNSND,mwdhds,2.0,0.0,0.0
2024-05-01,OCM9UM89HXY7B2LQNSND,mrax5p,2.0,0.0,0.0
2024-05-01,OCM9UM89HXY7B2LQNSND,m6b1xu,3.0,0.0,0.0
2024-05-01,OCM9UM89HXY7B2LQNSND,ljoopj,4.0,0.0,0.0
2024-05-01,OCM9UM89HXY7B2LQNSND,lb1n2i,3.0,0.0,0.0
2024-05-01,OCM9UM89HXY7B2LQNSND,km4qxr,2.0,0.0,0.0
2024-05-01,OCM9UM89HXY7B2LQNSND,jn219c,1.0,0.0,0.0
2024-05-01,RALVMMRCZ047ZH6W3HMC,p1fsmi,1.0,1.0,100.0
2024-05-01,RALVMMRCZ047ZH6W3HMC,4fv7w3,1.0,1.0,100.0
2024-05-01,RALVMMRCZ047ZH6W3HMC,06af8n,1.0,0.0,0.0
2024-05-01,RALVMMRCZ047ZH6W3HMC,qmvbql,2.0,0.0,0.0
2024-05-01,RALVMMRCZ047ZH6W3HMC,pz1zun,1.0,0.0,0.0
2024-05-01,RALVMMRCZ047ZH6W3HMC,pdzvo2,3.0,0.0,0.0
2024-05-01,RALVMMRCZ047ZH6W3HMC,p3k3xo,2.0,0.0,0.0
2024-05-01,RALVMMRCZ047ZH6W3HMC,owwfz6,3.0,0.0,0.0
2024-05-01,RALVMMRCZ047ZH6W3HMC,ov03yu,2.0,0.0,0.0
2024-05-01,RALVMMRCZ047ZH6W3HMC,orzf9s,4.0,0.0,0.0
2024-05-01,RALVMMRCZ047ZH6W3HMC,ofqknk,3.0,0.0,0.0
2024-05-01,RALVMMRCZ047ZH6W3HMC,mvu07n,2.0,0.0,0.0
2024-05-01,RALVMMRCZ047ZH6W3HMC,mri0rj,3.0,0.0,0.0
2024-05-01,RALVMMRCZ047ZH6W3HMC,mp3h47,1.0,0.0,0.0
2024-05-01,RALVMMRCZ047ZH6W3HMC,m06542,7.0,0.0,0.0
2024-05-01,RALVMMRCZ047ZH6W3HMC,ljc9tt,1.0,0.0,0.0
2024-05-01,RALVMMRCZ047ZH6W3HMC,lb9ia2,2.0,0.0,0.0
2024-05-01,RALVMMRCZ047ZH6W3HMC,k375dn,4.0,0.0,0.0
2024-05-01,RALVMMRCZ047ZH6W3HMC,j8hwzi,2.0,0.0,0.0
2024-05-01,RALVMMRCZ047ZH6W3HMC,j71u93,5.0,0.0,0.0
2024-05-01,VIXGFHT6B6DUZLD86IIN,cqjqg7,2.0,1.0,50.0
2024-05-01,VIXGFHT6B6DUZLD86IIN,xcjgqg,4.0,1.0,25.0
2024-05-01,VIXGFHT6B6DUZLD86IIN,3azf6e,4.0,1.0,25.0
2024-05-01,VIXGFHT6B6DUZLD86IIN,03nqiu,3.0,0.0,0.0
2024-05-01,VIXGFHT6B6DUZLD86IIN,mm4c6m,3.0,0.0,0.0
2024-05-01,VIXGFHT6B6DUZLD86IIN,rb32zl,5.0,0.0,0.0
2024-05-01,VIXGFHT6B6DUZLD86IIN,ql4jr9,3.0,0.0,0.0
2024-05-01,VIXGFHT6B6DUZLD86IIN,ponc0e,3.0,0.0,0.0
2024-05-01,VIXGFHT6B6DUZLD86IIN,paww63,1.0,0.0,0.0
2024-05-01,VIXGFHT6B6DUZLD86IIN,oz6ftd,2.0,0.0,0.0
2024-05-01,VIXGFHT6B6DUZLD86IIN,ovv092,1.0,0.0,0.0
2024-05-01,VIXGFHT6B6DUZLD86IIN,o1rzzf,3.0,0.0,0.0
2024-05-01,VIXGFHT6B6DUZLD86IIN,nh55ws,2.0,0.0,0.0
2024-05-01,VIXGFHT6B6DUZLD86IIN,mjmtee,3.0,0.0,0.0
2024-05-01,VIXGFHT6B6DUZLD86IIN,sm0rza,3.0,0.0,0.0
2024-05-01,VIXGFHT6B6DUZLD86IIN,makqf5,2.0,0.0,0.0
2024-05-01,VIXGFHT6B6DUZLD86IIN,lptd63,6.0,0.0,0.0
2024-05-01,VIXGFHT6B6DUZLD86IIN,kwnsc1,3.0,0.0,0.0
2024-05-01,VIXGFHT6B6DUZLD86IIN,kju7yk,2.0,0.0,0.0
2024-05-01,VIXGFHT6B6DUZLD86IIN,k6pyvt,1.0,0.0,0.0
2024-05-01,YWAER0O2F074ZCLNAK8P,00dnpa,2.0,0.0,0.0
2024-05-01,YWAER0O2F074ZCLNAK8P,neklbe,2.0,0.0,0.0
2024-05-01,YWAER0O2F074ZCLNAK8P,q1r2mg,4.0,0.0,0.0
2024-05-01,YWAER0O2F074ZCLNAK8P,pj5jvj,4.0,0.0,0.0
2024-05-01,YWAER0O2F074ZCLNAK8P,peqvkq,4.0,0.0,0.0
2024-05-01,YWAER0O2F074ZCLNAK8P,pe6r2n,2.0,0.0,0.0
2024-05-01,YWAER0O2F074ZCLNAK8P,ouhasq,4.0,0.0,0.0
2024-05-01,YWAER0O2F074ZCLNAK8P,oc1i74,2.0,0.0,0.0
2024-05-01,YWAER0O2F074ZCLNAK8P,nu4z8s,1.0,0.0,0.0
2024-05-01,YWAER0O2F074ZCLNAK8P,npwewp,1.0,0.0,0.0
2024-05-01,YWAER0O2F074ZCLNAK8P,nc7lvf,1.0,0.0,0.0
2024-05-01,YWAER0O2F074ZCLNAK8P,j18x00,1.0,0.0,0.0
2024-05-01,YWAER0O2F074ZCLNAK8P,mtd7qi,1.0,0.0,0.0
2024-05-01,YWAER0O2F074ZCLNAK8P,msav0u,1.0,0.0,0.0
2024-05-01,YWAER0O2F074ZCLNAK8P,mmpm9q,2.0,0.0,0.0
2024-05-01,YWAER0O2F074ZCLNAK8P,mlkfvq,1.0,0.0,0.0
2024-05-01,YWAER0O2F074ZCLNAK8P,m4iks0,1.0,0.0,0.0
2024-05-01,YWAER0O2F074ZCLNAK8P,ktfe24,1.0,0.0,0.0
2024-05-01,YWAER0O2F074ZCLNAK8P,kfvaef,1.0,0.0,0.0
2024-05-01,YWAER0O2F074ZCLNAK8P,jtnb39,1.0,0.0,0.0
2024-05-01,Z5J51IX1PVK9BT28E50C,6r8bt2,2.0,1.0,50.0
2024-05-01,Z5J51IX1PVK9BT28E50C,ubzm73,3.0,1.0,33.33
2024-05-01,Z5J51IX1PVK9BT28E50C,qodg4x,3.0,0.0,0.0
2024-05-01,Z5J51IX1PVK9BT28E50C,q4v7xl,2.0,0.0,0.0
2024-05-01,Z5J51IX1PVK9BT28E50C,pu2r18,4.0,0.0,0.0
2024-05-01,Z5J51IX1PVK9BT28E50C,pg80n1,1.0,0.0,0.0
2024-05-01,Z5J51IX1PVK9BT28E50C,p64ey6,2.0,0.0,0.0
2024-05-01,Z5J51IX1PVK9BT28E50C,ot8dpw,6.0,0.0,0.0
2024-05-01,Z5J51IX1PVK9BT28E50C,os71o5,3.0,0.0,0.0
2024-05-01,Z5J51IX1PVK9BT28E50C,onmsq6,3.0,0.0,0.0
2024-05-01,Z5J51IX1PVK9BT28E50C,n6ydyx,2.0,0.0,0.0
2024-05-01,Z5J51IX1PVK9BT28E50C,1gto85,3.0,0.0,0.0
2024-05-01,Z5J51IX1PVK9BT28E50C,n1y3bg,1.0,0.0,0.0
2024-05-01,Z5J51IX1PVK9BT28E50C,mwnfk5,2.0,0.0,0.0
2024-05-01,Z5J51IX1PVK9BT28E50C,mf5mdn,1.0,0.0,0.0
2024-05-01,Z5J51IX1PVK9BT28E50C,lz2uvt,2.0,0.0,0.0
2024-05-01,Z5J51IX1PVK9BT28E50C,lydcul,4.0,0.0,0.0
2024-05-01,Z5J51IX1PVK9BT28E50C,lkbc50,1.0,0.0,0.0
2024-05-01,Z5J51IX1PVK9BT28E50C,kwt97v,1.0,0.0,0.0
2024-05-01,Z5J51IX1PVK9BT28E50C,k9d5t5,3.0,0.0,0.0
